PATH	START_TIME/END_TIME	TRANSCRIPT
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841850925056.wav	0.3997641509433963/5.077004716981133	而且呢它所表达的这种情感和思想也是非常直接的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841846730753.wav	0.2014150943396226/6.1	可是呢它却带有一种啊就是非常稚拙纯朴的这种温度
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841846730752.wav	0.17526533018867926/3.625	甚至它不像后世的这些作品那么精美
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841842536448.wav	0.43735259433962265/3.225	你比如说像那个原始的这个彩陶艺术
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841838342144.wav	0.24660966981132074/3.8330188679245283	也同样有着这样的婴儿一般的天真
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841834147840.wav	0.4239976415094339/2.55	那么我们中国原始社会的艺术
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841829953536.wav	0.22420400943396226/4.225	他所所有的表现实际上是一种赤子之心
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841825759233.wav	0.3290094339622642/3	那么一个小孩他是天真烂漫的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841825759232.wav	0.21255896226415094/5.15	那么原始社会可以说就是人类的这个婴幼儿时期
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841821564928.wav	0/6.525	那么如果我们把人类整个的历史给它比拟成一种拟人的说法
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841817370624.wav	0.25176886792452824/3.05	那高老师我们就从头开始说起哈
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841813176320.wav	0/3.475	我们历朝历代都有不同的一些美学的特色
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841808982016.wav	0.32373231132075475/3.475	所以说装饰经过了这么漫长的一个演变的过程
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841800593409.wav	0/3.125	哎有了人类的这个记录以来就有装饰了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841800593408.wav	0/2.6	五千年呢我们说上下五千年哈
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841792204801.wav	0.507193396226415/2.3	中国有这么长的一段历史
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841792204800.wav	0/4.153655660377358	那么它反映了当时怎样的社会背景和审美嗯
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841788010496.wav	0.24905660377358488/6.6	也就是说啊是我们来聊一聊啊中国传统装饰它在不同历史时期
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841691541504.wav	0/5	是中国传统装饰啊历代装饰的它的历史流变
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841687347201.wav	0.33608490566037735/3	这对每一个年轻的学子是非常重要的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841687347200.wav	0.28543632075471703/2.575	包括我们悠久的一些文化
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841683152896.wav	0.16818985849056603/4.075	那么我们作为每一个中国人是非常有必要去了解
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841678958592.wav	0/1.375	或者是学科哈
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841674764288.wav	0/5.095754716981133	我估计任何一个院校里面都会有跟装饰相关的专业
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841670569985.wav	0/2.25	包括我们现在所有的院校可能
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841670569984.wav	0/2.275	生活的方方面面都离不开装饰
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841666375680.wav	0/3.725	你学的这些东西可能是跟装饰也是相关的包括你生活
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841662181376.wav	1.2518278301886792/3.15	戴一个戒指然后去上学
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841657987072.wav	0/4.475	你从早上一醒来你可能就离不开这个装饰就要带一个
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841653792768.wav	0/2.5603773584905665	好像它是一个额外的一个东西
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841649598465.wav	0/4.500943396226416	我们曾经认为就是好像装饰是一个很多额肤浅的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841649598464.wav	0.3555424528301887/2.686320754716981	装饰其实它就是设计
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841645404160.wav	0.27735849056603773/4.2	那么装饰跟我们的设计根本就不矛盾而且呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841641209857.wav	0.24516509433962264/1.925	一种创造性的思考
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841641209856.wav	0/3.725	就是我们中国古代的其实也是一种设计
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841637015552.wav	0/5.775	那么从事学习设计艺术的这些同学们也同样需要了解
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841632821248.wav	0.47906839622641506/3.125	所以呢我们今天的这个设计艺术
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841628626944.wav	0/3.2	要了解这个陶瓷的这个原材料
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841624432641.wav	0.22022405660377362/4.15	以及这个服装服饰的这种啊美感和设计相关
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841624432640.wav	0.32405660377358486/5.725	你比如搞室内设计的那那服务于这种啊居室室内的这种装饰
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841620238336.wav	0.2715801886792453/4.7	也跟那些分类好像有着千丝万缕的联系
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841616044032.wav	0/2.851	其实这个学科的分类嗯你会发现
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841611849728.wav	0.38920990566037744/3.9300707547169815	那我们今天呢比如说像任何一个设计院校
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841607655426.wav	0.5844339622641509/2.95	那么这些装饰美化我们的生活
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841607655425.wav	0.27824292452830185/3.575	你可以看到它涉及了人的生活的方方面面
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841607655424.wav	0.3478608490566038/3.734	而且呢通过这种不同的分类角度的综合
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841603461120.wav	0.8064976415094339/5.066	所以说呢装饰艺术它的分类角度是非常多的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841595072513.wav	0.6242629716981132/3.2090212264150946	表现这个啊其它的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841595072512.wav	0.298938679245283/1.5958726415094335	还有其他的一些分类方
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841582489601.wav	0.4254127358490566/4.875	所以说用这个它的工艺技术来给它分类
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841582489600.wav	0/2.275	你就要想到啊铸
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841578295296.wav	0.42771226415094343/2.569929245283019	然后呢还有用金属材料
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841574100992.wav	0.4083431603773585/3.0247641509433967	你比如说刚才咱们提到雕
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841569906688.wav	0.26073113207547166/3.3	就会产生某种特定的这个工艺技术
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841561518080.wav	0.24699292452830182/3.1941627358490563	还有一个分类角度是从技艺来分类
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841557323776.wav	0/2.3747346698113203	那么高老师还有什么其他的一些分类的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841553129473.wav	1.015683962264151/2.9	大自然是非常广博的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841553129472.wav	0.3875/2.65	可见我们先人还是非常聪明的哈
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841548935168.wav	0.37924528301886795/5.025	它实际上都是依据于材料的不同来给这个装饰艺术分类
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841544740864.wav	0.7588443396226415/5.85	雕刻里边就有石雕木雕牙雕角雕啊等等的这些东西
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841540546560.wav	0/4.875	那么我们可以给装饰艺术呢通过它的选材来给它分类
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841536352257.wav	1.0875589622641508/4.25	所以说呢从材质上来划分
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841536352256.wav	0.745754716981132/2.8623820754716984	那么这个也是属于动物的材料
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841532157952.wav	0.22995283018867924/1.3858490566037736	甲壳类的动物
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841523769345.wav	0.7004716981132075/4.18691037735849	所以说不同的时代其实它的这个材料都是不一样
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841523769344.wav	0.46379716981132074/2.255129716981132	所以翠鸟它越来越少了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841519575040.wav	0/2.925	然后但是这种东西现在变得非常珍稀
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841515380736.wav	0/3.5	弄成花瓣形的贴到这个首饰上面
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841511186432.wav	0.5091981132075472/5.885731132075472	它是要从活的翠鸟上拔取它那个蓝光闪闪的那个美丽的羽毛
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841506992128.wav	0.47573702830188686/2.475	所谓翠就是翠鸟的羽毛
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841502797825.wav	0.3070754716981133/4.65	和这个把金属的这个材料跟这个动物材料结合在一起
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841502797824.wav	0.3247641509433962/3.4	那么实际上这个点翠是把金属工艺
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841498603520.wav	0.34952830188679246/4.850471698113208	像中国古代有一种很珍贵的首饰叫做点翠
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841494409216.wav	0.26462264150943393/2.219221698113208	那这个材料可能就不能够使用
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841490214912.wav	0.28443396226415096/5.025	其实呢那么装饰的材料你看有的时候它广泛的使用
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841486020609.wav	0.47370283018867926/2.575	所以呢在不同的时代
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841486020608.wav	0.4890330188679245/2.9	后来人们当然用更先进的办法
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841481826304.wav	0.8421285377358491/4.925	皮毛呢是可以给我们就是避寒然后保暖的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841473437696.wav	1.1437499999999998/3.05	动物离我们人也很近
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841469243392.wav	0.6559551886792453/4.45	人们最早呢实际上是靠狩猎为生的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841465049088.wav	0.28629127358490575/2.075	那么还有呢动物
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841456660480.wav	0.3010613207547169/2.3	实际上都是大自然的馈赠
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841452466177.wav	0.5932783018867924/4.3	那么今天呢这个比如说啊玉石的这种首饰
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841448271872.wav	0.31804245283018867/2.9	那么这个呢都属于植物的范畴
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841444077568.wav	0.4393867924528302/4.355896226415094	很多这个文玩用品啊都是可以用木用竹来制作的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841439883266.wav	2.467393867924528/5.55	大型的有家具小型的还有一些陈设品呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841439883265.wav	0/5.225	这个可以说是我们中国传统的这个古代的这个装饰中
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841439883264.wav	0/4.575	那么它就跟啊某种这个工艺技术也就是雕刻结合在一起
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841435688960.wav	0.2716981132075472/3.6	那么也可以做这个木雕的工艺品欣赏品
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841431494657.wav	0.34492924528301877/4.19752358490566	那么您家具用的那是最主要的植物啊
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841431494656.wav	0.27187500000000003/2.175	那么这个都是可以用于服装的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841427300352.wav	0.38932783018867917/3.55	那么后来呢又出现了这种啊就是棉纺
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841423106048.wav	0.41456367924528303/1.975	在《诗经》里边都有记载
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841418911744.wav	1.2219044811320754/4.775	现在咱们的衣服可能都是这个化学合成的纤维了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111841414717440.wav	0.29318985849056606/2.125	那棉麻啊这些东西
